filename,genus_species,width,height
732664_ex307659_obj00022.jpg,Globigerinoides_ruber,326,302
734697_ex307664_obj00079.jpg,Globigerinoides_ruber,297,268
734889_ex307664_obj00954.jpg,Globigerinoides_ruber,393,494
741774_ex307690_obj00491.jpg,Globigerinoides_ruber,304,323
734856_ex307664_obj00796.jpg,Globigerinoides_ruber,267,281
739265_ex307683_obj00144.jpg,Globigerinoides_ruber,265,263
753169_ex307717_obj00476.jpg,Globigerinoides_ruber,286,295
737336_ex307675_obj00021.jpg,Globigerinoides_ruber,291,306
744641_ex307699_obj00389.jpg,Globigerinoides_ruber,396,358
ZF6312-Globigerinoides-ruber_obj00026_plane000.jpg,Globigerinoides_ruber,175,210
730610_ex307653_obj00365.jpg,Globigerinoides_ruber,326,331
736031_ex307669_obj00719.jpg,Globigerinoides_ruber,297,288
723910_ex307633_obj00126.jpg,Globigerinoides_ruber,494,634
741791_ex307690_obj00517.jpg,Globigerinoides_ruber,295,280
733013_ex307659_obj00640.jpg,Globigerinoides_ruber,269,242
722587_ex307630_obj00126.jpg,Globigerinoides_ruber,295,274
728052_ex307644_obj00431.jpg,Globigerinoides_ruber,307,354
742896_ex307693_obj00219.jpg,Globigerinoides_ruber,370,348
736022_ex307669_obj00710.jpg,Globigerinoides_ruber,328,336
723019_ex307630_obj00770.jpg,Globigerinoides_ruber,370,329
742805_ex307693_obj00058.jpg,Globigerinoides_ruber,262,280
730625_ex307653_obj00396.jpg,Globigerinoides_ruber,337,301
752275_ex307716_obj00461.jpg,Globigerinoides_ruber,281,308
736784_ex307672_obj00383.jpg,Globigerinoides_ruber,365,375
740851_ex307687_obj00450.jpg,Globigerinoides_ruber,286,402
ZF6305-Globigerinoides-ruber_obj00035_plane000.jpg,Globigerinoides_ruber,209,217
731363_ex307654_obj00932.jpg,Globigerinoides_ruber,372,341
740863_ex307687_obj00485.jpg,Globigerinoides_ruber,320,331
737117_ex307673_obj00384.jpg,Globigerinoides_ruber,468,453
ZF7020-Globigerinoides-ruber_obj00001_plane000.jpg,Globigerinoides_ruber,202,180
727913_ex307644_obj00171.jpg,Globigerinoides_ruber,276,299
743684_ex307696_obj00255.jpg,Globigerinoides_ruber,503,467
753775_ex307718_obj00403.jpg,Globigerinoides_ruber,290,306
730502_ex307653_obj00203.jpg,Globigerinoides_ruber,315,278
735638_ex307668_obj00258.jpg,Globigerinoides_ruber,300,270
723625_ex307632_obj00514.jpg,Globigerinoides_ruber,346,420
ZF7038-Globigerinoides-ruber_obj00006_plane000.jpg,Globigerinoides_ruber,158,155
751238_ex307712_obj01338.jpg,Globigerinoides_ruber,333,308
742188_ex307691_obj00227.jpg,Globigerinoides_ruber,517,473
742119_ex307691_obj00115.jpg,Globigerinoides_ruber,517,548
735635_ex307668_obj00246.jpg,Globigerinoides_ruber,343,411
743231_ex307693_obj00757.jpg,Globigerinoides_ruber,259,267
738379_ex307678_obj00752.jpg,Globigerinoides_ruber,246,278
723628_ex307632_obj00522.jpg,Globigerinoides_ruber,286,259
753458_ex307717_obj01141.jpg,Globigerinoides_ruber,276,309
724139_ex307634_obj00083.jpg,Globigerinoides_ruber,274,359
731706_ex307655_obj00426.jpg,Globigerinoides_ruber,545,436
740789_ex307687_obj00323.jpg,Globigerinoides_ruber,448,387
ZF7037-Globigerinoides-ruber_obj00012_plane000.jpg,Globigerinoides_ruber,124,120
749678_ex307711_obj00419.jpg,Globigerinoides_ruber,325,315
735045_ex307665_obj00577.jpg,Globigerinoides_ruber,354,394
741864_ex307690_obj00634.jpg,Globigerinoides_ruber,287,308
733777_ex307661_obj00264.jpg,Globigerinoides_ruber,293,263
742088_ex307691_obj00077.jpg,Globigerinoides_ruber,339,301
734664_ex307662_obj00463.jpg,Globigerinoides_ruber,297,369
727683_ex307643_obj00808.jpg,Globigerinoides_ruber,304,359
738400_ex307678_obj00809.jpg,Globigerinoides_ruber,312,316
739643_ex307683_obj00959.jpg,Globigerinoides_ruber,298,344
ZF6312-Globigerinoides-ruber_obj00021_plane000.jpg,Globigerinoides_ruber,214,238
734831_ex307664_obj00715.jpg,Globigerinoides_ruber,412,389
739287_ex307683_obj00225.jpg,Globigerinoides_ruber,291,259
728987_ex307648_obj00284.jpg,Globigerinoides_ruber,308,305
728084_ex307644_obj00482.jpg,Globigerinoides_ruber,430,379
742983_ex307693_obj00345.jpg,Globigerinoides_ruber,316,318
740337_ex307686_obj00081.jpg,Globigerinoides_ruber,333,359
753953_ex307718_obj00680.jpg,Globigerinoides_ruber,323,312
734347_ex307661_obj01062.jpg,Globigerinoides_ruber,284,282
734408_ex307662_obj00040.jpg,Globigerinoides_ruber,370,343
731973_ex307656_obj00259.jpg,Globigerinoides_ruber,330,303
773624_ex307833_obj00490.jpg,Globigerinoides_ruber,364,326
737319_ex307673_obj00897.jpg,Globigerinoides_ruber,307,320
736918_ex307672_obj00573.jpg,Globigerinoides_ruber,377,283
ZF7043-Globigerinoides-ruber_obj00002_plane000.jpg,Globigerinoides_ruber,160,244
728446_ex307645_obj00185.jpg,Globigerinoides_ruber,452,523
ZF6297-Globigerinoides-ruber_obj00005_plane000.jpg,Globigerinoides_ruber,222,218
732097_ex307656_obj00458.jpg,Globigerinoides_ruber,258,246
732007_ex307656_obj00307.jpg,Globigerinoides_ruber,459,401
727899_ex307644_obj00145.jpg,Globigerinoides_ruber,326,323
735772_ex307668_obj00630.jpg,Globigerinoides_ruber,462,518
741030_ex307687_obj00854.jpg,Globigerinoides_ruber,489,464
753966_ex307718_obj00698.jpg,Globigerinoides_ruber,330,303
728832_ex307648_obj00051.jpg,Globigerinoides_ruber,540,579
728861_ex307648_obj00102.jpg,Globigerinoides_ruber,451,407
732586_ex307658_obj00518.jpg,Globigerinoides_ruber,588,489
ZF6289-Globigerinoides-ruber_obj00008_plane000.jpg,Globigerinoides_ruber,221,272
735974_ex307669_obj00617.jpg,Globigerinoides_ruber,326,261
742239_ex307691_obj00298.jpg,Globigerinoides_ruber,488,422
740348_ex307686_obj00104.jpg,Globigerinoides_ruber,491,579
727555_ex307643_obj00611.jpg,Globigerinoides_ruber,370,420
728551_ex307645_obj00343.jpg,Globigerinoides_ruber,589,527
749272_ex307710_obj00804.jpg,Globigerinoides_ruber,385,441
742874_ex307693_obj00185.jpg,Globigerinoides_ruber,367,352
741577_ex307690_obj00152.jpg,Globigerinoides_ruber,654,639
731661_ex307655_obj00350.jpg,Globigerinoides_ruber,305,333
733511_ex307660_obj00268.jpg,Globigerinoides_ruber,332,390
742074_ex307691_obj00049.jpg,Globigerinoides_ruber,398,456
743137_ex307693_obj00597.jpg,Globigerinoides_ruber,304,344
731018_ex307654_obj00251.jpg,Globigerinoides_ruber,288,256
727730_ex307643_obj00884.jpg,Globigerinoides_ruber,389,413
743048_ex307693_obj00454.jpg,Globigerinoides_ruber,342,308
728156_ex307644_obj00577.jpg,Globigerinoides_ruber,447,439
728300_ex307644_obj00790.jpg,Globigerinoides_ruber,263,245
740172_ex307685_obj00688.jpg,Globigerinoides_ruber,426,372
737970_ex307677_obj00392.jpg,Globigerinoides_ruber,425,356
729157_ex307649_obj00086.jpg,Globigerinoides_ruber,501,419
741941_ex307690_obj00792.jpg,Globigerinoides_ruber,350,352
731391_ex307654_obj00983.jpg,Globigerinoides_ruber,354,386
742749_ex307692_obj00577.jpg,Globigerinoides_ruber,402,358
741835_ex307690_obj00589.jpg,Globigerinoides_ruber,351,326
737541_ex307676_obj00017.jpg,Globigerinoides_ruber,449,485
742249_ex307691_obj00310.jpg,Globigerinoides_ruber,601,553
737164_ex307673_obj00538.jpg,Globigerinoides_ruber,252,343
733786_ex307661_obj00278.jpg,Globigerinoides_ruber,312,302
ZF6273-Globigerinoides-ruber_obj00003_plane000.jpg,Globigerinoides_ruber,141,146
735793_ex307669_obj00089.jpg,Globigerinoides_ruber,287,240
733214_ex307659_obj00929.jpg,Globigerinoides_ruber,267,277
742209_ex307691_obj00262.jpg,Globigerinoides_ruber,288,288
731424_ex307655_obj00021.jpg,Globigerinoides_ruber,392,354
742577_ex307692_obj00324.jpg,Globigerinoides_ruber,512,525
739495_ex307683_obj00666.jpg,Globigerinoides_ruber,342,323
728962_ex307648_obj00248.jpg,Globigerinoides_ruber,578,547
ZF6288-Globigerinoides-ruber_obj00006_plane000.jpg,Globigerinoides_ruber,180,170
744010_ex307697_obj00281.jpg,Globigerinoides_ruber,417,522
736054_ex307669_obj00760.jpg,Globigerinoides_ruber,384,350
737308_ex307673_obj00866.jpg,Globigerinoides_ruber,396,385
733674_ex307661_obj00106.jpg,Globigerinoides_ruber,308,298
734546_ex307662_obj00266.jpg,Globigerinoides_ruber,280,329
723377_ex307632_obj00080.jpg,Globigerinoides_ruber,335,270
ZF6275-Globigerinoides-ruber_obj00009_plane000.jpg,Globigerinoides_ruber,222,187
728791_ex307647_obj00283.jpg,Globigerinoides_ruber,406,347
752469_ex307716_obj00907.jpg,Globigerinoides_ruber,447,453
ZF7004-Globigerinoides-ruber_obj00005_plane000.jpg,Globigerinoides_ruber,166,147
ZF7044-Globigerinoides-ruber_obj00006_plane000.jpg,Globigerinoides_ruber,265,232
738435_ex307678_obj00971.jpg,Globigerinoides_ruber,295,323
751484_ex307713_obj00162.jpg,Globigerinoides_ruber,298,256
729884_ex307650_obj00457.jpg,Globigerinoides_ruber,238,239
737781_ex307676_obj00696.jpg,Globigerinoides_ruber,652,554
722915_ex307630_obj00619.jpg,Globigerinoides_ruber,375,413
732373_ex307658_obj00184.jpg,Globigerinoides_ruber,580,518
729547_ex307649_obj00623.jpg,Globigerinoides_ruber,622,688
738717_ex307681_obj00140.jpg,Globigerinoides_ruber,538,623
738375_ex307678_obj00731.jpg,Globigerinoides_ruber,305,300
730381_ex307653_obj00016.jpg,Globigerinoides_ruber,309,324
734095_ex307661_obj00726.jpg,Globigerinoides_ruber,330,371
736722_ex307672_obj00290.jpg,Globigerinoides_ruber,400,386
737546_ex307676_obj00025.jpg,Globigerinoides_ruber,356,378
736191_ex307670_obj00460.jpg,Globigerinoides_ruber,451,497
740613_ex307687_obj00012.jpg,Globigerinoides_ruber,356,309
741061_ex307687_obj00900.jpg,Globigerinoides_ruber,258,298
731531_ex307655_obj00155.jpg,Globigerinoides_ruber,253,285
727985_ex307644_obj00311.jpg,Globigerinoides_ruber,287,302
748893_ex307710_obj00244.jpg,Globigerinoides_ruber,262,296
731468_ex307655_obj00078.jpg,Globigerinoides_ruber,322,389
734031_ex307661_obj00632.jpg,Globigerinoides_ruber,265,259
737847_ex307677_obj00081.jpg,Globigerinoides_ruber,295,314
735524_ex307668_obj00004.jpg,Globigerinoides_ruber,321,336
733375_ex307660_obj00075.jpg,Globigerinoides_ruber,294,280
ZF6994-Globigerinoides-ruber_obj00018_plane000.jpg,Globigerinoides_ruber,137,125
733047_ex307659_obj00696.jpg,Globigerinoides_ruber,445,491
745147_ex307700_obj00335.jpg,Globigerinoides_ruber,325,319
742962_ex307693_obj00316.jpg,Globigerinoides_ruber,309,268
742705_ex307692_obj00506.jpg,Globigerinoides_ruber,452,449
732666_ex307659_obj00027.jpg,Globigerinoides_ruber,328,373
729846_ex307650_obj00391.jpg,Globigerinoides_ruber,328,266
741503_ex307690_obj00045.jpg,Globigerinoides_ruber,500,642
735647_ex307668_obj00281.jpg,Globigerinoides_ruber,283,242
ZF7779-Globogerinoides-ruber_obj00009_plane000.jpg,Globigerinoides_ruber,183,169
751854_ex307715_obj00897.jpg,Globigerinoides_ruber,308,293
728761_ex307647_obj00221.jpg,Globigerinoides_ruber,484,527
742490_ex307692_obj00168.jpg,Globigerinoides_ruber,659,543
731090_ex307654_obj00387.jpg,Globigerinoides_ruber,364,358
723714_ex307632_obj00660.jpg,Globigerinoides_ruber,402,456
749632_ex307711_obj00355.jpg,Globigerinoides_ruber,276,308
739005_ex307682_obj00307.jpg,Globigerinoides_ruber,361,391
723761_ex307632_obj00736.jpg,Globigerinoides_ruber,277,296
732192_ex307656_obj00601.jpg,Globigerinoides_ruber,391,368
728057_ex307644_obj00438.jpg,Globigerinoides_ruber,582,518
743148_ex307693_obj00610.jpg,Globigerinoides_ruber,354,302
ZF6288-Globigerinoides-ruber_obj00001_plane000.jpg,Globigerinoides_ruber,208,202
739864_ex307685_obj00168.jpg,Globigerinoides_ruber,379,337
ZF7039-Globigerinoides-ruber_obj00008_plane000.jpg,Globigerinoides_ruber,197,225
749960_ex307711_obj00865.jpg,Globigerinoides_ruber,496,425
737853_ex307677_obj00092.jpg,Globigerinoides_ruber,246,308
753247_ex307717_obj00616.jpg,Globigerinoides_ruber,365,313
ZF7004-Globigerinoides-ruber_obj00002_plane000.jpg,Globigerinoides_ruber,145,222
740463_ex307686_obj00354.jpg,Globigerinoides_ruber,330,382
ZF6290-Globigerinoides-ruber_obj00006_plane000.jpg,Globigerinoides_ruber,176,210
741509_ex307690_obj00055.jpg,Globigerinoides_ruber,414,415
732323_ex307658_obj00091.jpg,Globigerinoides_ruber,258,296
729430_ex307649_obj00456.jpg,Globigerinoides_ruber,593,548
ZF7013-Globigerinoides-ruber_obj00011_plane000.jpg,Globigerinoides_ruber,230,190
736564_ex307672_obj00004.jpg,Globigerinoides_ruber,459,383
733378_ex307660_obj00080.jpg,Globigerinoides_ruber,329,365
742063_ex307691_obj00034.jpg,Globigerinoides_ruber,332,351
732661_ex307659_obj00015.jpg,Globigerinoides_ruber,269,298
724087_ex307634_obj00005.jpg,Globigerinoides_ruber,472,417
742272_ex307691_obj00344.jpg,Globigerinoides_ruber,347,331
748529_ex307709_obj00515.jpg,Globigerinoides_ruber,514,572
739471_ex307683_obj00628.jpg,Globigerinoides_ruber,337,380
736225_ex307670_obj00575.jpg,Globigerinoides_ruber,624,504
744343_ex307698_obj00487.jpg,Globigerinoides_ruber,456,394
722989_ex307630_obj00722.jpg,Globigerinoides_ruber,559,527
723639_ex307632_obj00539.jpg,Globigerinoides_ruber,455,415
731782_ex307656_obj00001.jpg,Globigerinoides_ruber,364,399
754002_ex307718_obj00762.jpg,Globigerinoides_ruber,312,317
733255_ex307659_obj00990.jpg,Globigerinoides_ruber,300,267
732855_ex307659_obj00368.jpg,Globigerinoides_ruber,729,741
ZF6274-Globigerinoides-ruber_obj00012_plane000.jpg,Globigerinoides_ruber,137,139
721329_ex307627_obj00515.jpg,Globigerinoides_ruber,449,422
769668_ex307818_obj00673.jpg,Globigerinoides_ruber,248,284
743279_ex307693_obj00828.jpg,Globigerinoides_ruber,302,301
769699_ex307818_obj00727.jpg,Globigerinoides_ruber,272,240
734519_ex307662_obj00223.jpg,Globigerinoides_ruber,312,313
733029_ex307659_obj00668.jpg,Globigerinoides_ruber,288,323
727327_ex307643_obj00223.jpg,Globigerinoides_ruber,297,245
731525_ex307655_obj00147.jpg,Globigerinoides_ruber,295,343
734892_ex307664_obj00961.jpg,Globigerinoides_ruber,347,313
734310_ex307661_obj01018.jpg,Globigerinoides_ruber,465,494
740706_ex307687_obj00167.jpg,Globigerinoides_ruber,314,281
732887_ex307659_obj00422.jpg,Globigerinoides_ruber,350,355
734727_ex307664_obj00271.jpg,Globigerinoides_ruber,295,345
743028_ex307693_obj00419.jpg,Globigerinoides_ruber,360,351
749721_ex307711_obj00482.jpg,Globigerinoides_ruber,286,277
742716_ex307692_obj00526.jpg,Globigerinoides_ruber,690,621
742632_ex307692_obj00402.jpg,Globigerinoides_ruber,311,315
728280_ex307644_obj00762.jpg,Globigerinoides_ruber,374,425
753678_ex307718_obj00260.jpg,Globigerinoides_ruber,356,331
727494_ex307643_obj00511.jpg,Globigerinoides_ruber,342,285
ZF7003-Globigerinoides-ruber_obj00014_plane000.jpg,Globigerinoides_ruber,151,134
ZF6305-Globigerinoides-ruber_obj00027_plane000.jpg,Globigerinoides_ruber,211,210
ZF6272-Globigerinoides-ruber_obj00018_plane000.jpg,Globigerinoides_ruber,173,187
742922_ex307693_obj00259.jpg,Globigerinoides_ruber,330,316
ZF6297-Globigerinoides-ruber_obj00010_plane000.jpg,Globigerinoides_ruber,188,174
753609_ex307718_obj00168.jpg,Globigerinoides_ruber,309,298
741776_ex307690_obj00495.jpg,Globigerinoides_ruber,308,372
733576_ex307660_obj00363.jpg,Globigerinoides_ruber,300,289
ZF7014-Globigerinoides-ruber_obj00007_plane000.jpg,Globigerinoides_ruber,200,183
737212_ex307673_obj00665.jpg,Globigerinoides_ruber,304,270
ZF6298-Globigerinoides-ruber_obj00004_plane000.jpg,Globigerinoides_ruber,229,198
740781_ex307687_obj00309.jpg,Globigerinoides_ruber,255,302
ZF6307-Globigerinoides-ruber_obj00012_plane000.jpg,Globigerinoides_ruber,197,201
ZF7041-Globigerinoides-ruber_obj00022_plane000.jpg,Globigerinoides_ruber,118,145
728719_ex307647_obj00142.jpg,Globigerinoides_ruber,626,666
751489_ex307713_obj00169.jpg,Globigerinoides_ruber,244,263
774229_ex307835_obj00378.jpg,Globigerinoides_ruber,339,305
728324_ex307644_obj00817.jpg,Globigerinoides_ruber,540,490
741056_ex307687_obj00895.jpg,Globigerinoides_ruber,304,344
731262_ex307654_obj00707.jpg,Globigerinoides_ruber,393,358
743369_ex307695_obj00007.jpg,Globigerinoides_ruber,704,705
739636_ex307683_obj00946.jpg,Globigerinoides_ruber,340,280
728224_ex307644_obj00676.jpg,Globigerinoides_ruber,305,326
741316_ex307688_obj00269.jpg,Globigerinoides_ruber,323,298
ZF6274-Globigerinoides-ruber_obj00015_plane000.jpg,Globigerinoides_ruber,195,152
ZF7005-Globigerinoides-ruber_obj00019_plane000.jpg,Globigerinoides_ruber,133,148
736910_ex307672_obj00559.jpg,Globigerinoides_ruber,412,488
ZF7038-Globigerinoides-ruber_obj00013_plane000.jpg,Globigerinoides_ruber,78,92
753491_ex307718_obj00012.jpg,Globigerinoides_ruber,286,313
733094_ex307659_obj00759.jpg,Globigerinoides_ruber,444,488
738935_ex307682_obj00157.jpg,Globigerinoides_ruber,385,464
732553_ex307658_obj00467.jpg,Globigerinoides_ruber,461,392
739428_ex307683_obj00540.jpg,Globigerinoides_ruber,291,336
753127_ex307717_obj00403.jpg,Globigerinoides_ruber,403,410
735717_ex307668_obj00462.jpg,Globigerinoides_ruber,279,310
743579_ex307696_obj00113.jpg,Globigerinoides_ruber,526,540
750439_ex307712_obj00145.jpg,Globigerinoides_ruber,246,324
742564_ex307692_obj00304.jpg,Globigerinoides_ruber,448,424
ZF6297-Globigerinoides-ruber_obj00017_plane000.jpg,Globigerinoides_ruber,175,173
735806_ex307669_obj00132.jpg,Globigerinoides_ruber,241,254
730923_ex307654_obj00124.jpg,Globigerinoides_ruber,270,288
ZF6998-Globigerinoides-ruber_obj00022_plane000.jpg,Globigerinoides_ruber,258,175
751929_ex307715_obj01090.jpg,Globigerinoides_ruber,308,277
ZF6312-Globigerinoides-ruber_obj00033_plane000.jpg,Globigerinoides_ruber,230,198
723356_ex307632_obj00049.jpg,Globigerinoides_ruber,623,603
736637_ex307672_obj00130.jpg,Globigerinoides_ruber,314,313
767740_ex307812_obj01083.jpg,Globigerinoides_ruber,340,306
734375_ex307661_obj01101.jpg,Globigerinoides_ruber,375,334
735680_ex307668_obj00361.jpg,Globigerinoides_ruber,253,302
769945_ex307819_obj00392.jpg,Globigerinoides_ruber,361,305
740147_ex307685_obj00646.jpg,Globigerinoides_ruber,391,469
734792_ex307664_obj00545.jpg,Globigerinoides_ruber,323,369
727184_ex307642_obj00295.jpg,Globigerinoides_ruber,336,331
742529_ex307692_obj00240.jpg,Globigerinoides_ruber,421,361
ZF6307-Globigerinoides-ruber_obj00015_plane000.jpg,Globigerinoides_ruber,228,222
736100_ex307669_obj00849.jpg,Globigerinoides_ruber,291,284
745093_ex307700_obj00259.jpg,Globigerinoides_ruber,255,292
735687_ex307668_obj00390.jpg,Globigerinoides_ruber,314,309
727419_ex307643_obj00394.jpg,Globigerinoides_ruber,412,309
735420_ex307667_obj00659.jpg,Globigerinoides_ruber,339,266
735383_ex307667_obj00483.jpg,Globigerinoides_ruber,500,487
732570_ex307658_obj00494.jpg,Globigerinoides_ruber,410,448
732226_ex307656_obj00649.jpg,Globigerinoides_ruber,452,411
730186_ex307651_obj00234.jpg,Globigerinoides_ruber,405,383
728967_ex307648_obj00254.jpg,Globigerinoides_ruber,399,345
750452_ex307712_obj00164.jpg,Globigerinoides_ruber,332,278
728923_ex307648_obj00187.jpg,Globigerinoides_ruber,708,785
736070_ex307669_obj00788.jpg,Globigerinoides_ruber,258,285
723455_ex307632_obj00244.jpg,Globigerinoides_ruber,532,604
ZF6300-Globigerinoides-ruber_obj00011_plane000.jpg,Globigerinoides_ruber,182,176
740836_ex307687_obj00407.jpg,Globigerinoides_ruber,395,291
743188_ex307693_obj00675.jpg,Globigerinoides_ruber,291,315
ZF6987-Globigerinoides-ruber_obj00021_plane000.jpg,Globigerinoides_ruber,230,224
ZF6288-Globigerinoides-ruber_obj00014_plane000.jpg,Globigerinoides_ruber,161,149
723544_ex307632_obj00393.jpg,Globigerinoides_ruber,248,252
733155_ex307659_obj00841.jpg,Globigerinoides_ruber,269,295
732371_ex307658_obj00182.jpg,Globigerinoides_ruber,480,376
737047_ex307673_obj00215.jpg,Globigerinoides_ruber,419,415
728232_ex307644_obj00689.jpg,Globigerinoides_ruber,330,295
ZF6302-Globigerinoides-ruber_obj00024_plane000.jpg,Globigerinoides_ruber,222,180
735407_ex307667_obj00594.jpg,Globigerinoides_ruber,372,330
ZF6290-Globigerinoides-ruber_obj00013_plane000.jpg,Globigerinoides_ruber,195,205
731875_ex307656_obj00127.jpg,Globigerinoides_ruber,452,435
746338_ex307704_obj00194.jpg,Globigerinoides_ruber,295,337
735138_ex307666_obj00280.jpg,Globigerinoides_ruber,245,275
737777_ex307676_obj00685.jpg,Globigerinoides_ruber,532,441
ZF6296-Globigerinoides-ruber_obj00019_plane000.jpg,Globigerinoides_ruber,186,183
739434_ex307683_obj00550.jpg,Globigerinoides_ruber,301,340
747514_ex307706_obj00867.jpg,Globigerinoides_ruber,280,291
ZF6311-Globigerinoides-ruber_obj00008_plane000.jpg,Globigerinoides_ruber,249,219
733829_ex307661_obj00329.jpg,Globigerinoides_ruber,283,263
737135_ex307673_obj00451.jpg,Globigerinoides_ruber,297,303
769096_ex307817_obj00349.jpg,Globigerinoides_ruber,350,436
738154_ex307677_obj01041.jpg,Globigerinoides_ruber,391,510
737530_ex307675_obj00935.jpg,Globigerinoides_ruber,549,625
728161_ex307644_obj00582.jpg,Globigerinoides_ruber,393,431
733516_ex307660_obj00273.jpg,Globigerinoides_ruber,280,263
773730_ex307834_obj00188.jpg,Globigerinoides_ruber,276,301
ZF7028-Globigerinoides-ruber_obj00004_plane000.jpg,Globigerinoides_ruber,139,161
730402_ex307653_obj00046.jpg,Globigerinoides_ruber,265,274
740323_ex307686_obj00050.jpg,Globigerinoides_ruber,580,522
743207_ex307693_obj00708.jpg,Globigerinoides_ruber,297,327
723793_ex307632_obj00786.jpg,Globigerinoides_ruber,329,301
734704_ex307664_obj00094.jpg,Globigerinoides_ruber,333,400
741037_ex307687_obj00867.jpg,Globigerinoides_ruber,321,312
742446_ex307692_obj00086.jpg,Globigerinoides_ruber,287,334
732469_ex307658_obj00352.jpg,Globigerinoides_ruber,347,400
724032_ex307633_obj00308.jpg,Globigerinoides_ruber,507,431
767617_ex307812_obj00834.jpg,Globigerinoides_ruber,256,309
741960_ex307690_obj00820.jpg,Globigerinoides_ruber,354,351
ZF7013-Globigerinoides-ruber_obj00003_plane000.jpg,Globigerinoides_ruber,165,175
722722_ex307630_obj00330.jpg,Globigerinoides_ruber,531,481
733496_ex307660_obj00243.jpg,Globigerinoides_ruber,350,306
735781_ex307669_obj00003.jpg,Globigerinoides_ruber,336,278
733731_ex307661_obj00204.jpg,Globigerinoides_ruber,300,246
733943_ex307661_obj00496.jpg,Globigerinoides_ruber,308,284
729567_ex307649_obj00654.jpg,Globigerinoides_ruber,298,362
751409_ex307713_obj00043.jpg,Globigerinoides_ruber,484,523
ZF6300-Globigerinoides-ruber_obj00016_plane000.jpg,Globigerinoides_ruber,223,183
ZF6987-Globigerinoides-ruber_obj00026_plane000.jpg,Globigerinoides_ruber,188,177
736819_ex307672_obj00429.jpg,Globigerinoides_ruber,392,389
ZF6288-Globigerinoides-ruber_obj00013_plane000.jpg,Globigerinoides_ruber,202,170
741491_ex307690_obj00028.jpg,Globigerinoides_ruber,442,536
724085_ex307634_obj00003.jpg,Globigerinoides_ruber,400,432
727235_ex307642_obj00389.jpg,Globigerinoides_ruber,390,336
727900_ex307644_obj00151.jpg,Globigerinoides_ruber,381,439
ZF6290-Globigerinoides-ruber_obj00014_plane000.jpg,Globigerinoides_ruber,211,222
ZF6302-Globigerinoides-ruber_obj00023_plane000.jpg,Globigerinoides_ruber,165,161
738213_ex307677_obj01198.jpg,Globigerinoides_ruber,252,359
ZF6309-Globigerinoides-ruber_obj00008_plane000.jpg,Globigerinoides_ruber,196,211
742342_ex307691_obj00460.jpg,Globigerinoides_ruber,318,336
752491_ex307716_obj00964.jpg,Globigerinoides_ruber,414,450
751232_ex307712_obj01329.jpg,Globigerinoides_ruber,241,289
727322_ex307643_obj00216.jpg,Globigerinoides_ruber,738,616
730745_ex307653_obj00606.jpg,Globigerinoides_ruber,344,319
731086_ex307654_obj00379.jpg,Globigerinoides_ruber,287,306
752614_ex307716_obj01238.jpg,Globigerinoides_ruber,300,281
749630_ex307711_obj00353.jpg,Globigerinoides_ruber,363,355
739763_ex307685_obj00012.jpg,Globigerinoides_ruber,484,539
753606_ex307718_obj00165.jpg,Globigerinoides_ruber,266,312
739512_ex307683_obj00705.jpg,Globigerinoides_ruber,321,354
741488_ex307690_obj00025.jpg,Globigerinoides_ruber,754,739
724091_ex307634_obj00010.jpg,Globigerinoides_ruber,276,295
767378_ex307812_obj00377.jpg,Globigerinoides_ruber,276,305
722969_ex307630_obj00687.jpg,Globigerinoides_ruber,454,505
732723_ex307659_obj00127.jpg,Globigerinoides_ruber,363,309
727590_ex307643_obj00669.jpg,Globigerinoides_ruber,540,547
730499_ex307653_obj00199.jpg,Globigerinoides_ruber,276,337
737225_ex307673_obj00691.jpg,Globigerinoides_ruber,424,394
ZF7015-Globigerinoides-ruber_obj00009_plane000.jpg,Globigerinoides_ruber,91,120
734859_ex307664_obj00808.jpg,Globigerinoides_ruber,473,462
727615_ex307643_obj00704.jpg,Globigerinoides_ruber,262,288
ZF7030-Globigerinoides-ruber_obj00004_plane000.jpg,Globigerinoides_ruber,169,189
744853_ex307699_obj00768.jpg,Globigerinoides_ruber,245,305
734020_ex307661_obj00611.jpg,Globigerinoides_ruber,323,345
769814_ex307819_obj00051.jpg,Globigerinoides_ruber,288,273
742885_ex307693_obj00201.jpg,Globigerinoides_ruber,356,373
742372_ex307691_obj00501.jpg,Globigerinoides_ruber,661,716
727331_ex307643_obj00227.jpg,Globigerinoides_ruber,280,340
741382_ex307688_obj00368.jpg,Globigerinoides_ruber,276,303
745975_ex307703_obj00164.jpg,Globigerinoides_ruber,322,310
733032_ex307659_obj00672.jpg,Globigerinoides_ruber,287,281
742960_ex307693_obj00314.jpg,Globigerinoides_ruber,329,418
732882_ex307659_obj00413.jpg,Globigerinoides_ruber,314,352
738464_ex307678_obj01069.jpg,Globigerinoides_ruber,278,330
ZF6303-Globigerinoides-ruber_obj00008_plane000.jpg,Globigerinoides_ruber,180,194
ZF6989-Globigerinoides-ruber_obj00019_plane000.jpg,Globigerinoides_ruber,202,203
723839_ex307633_obj00019.jpg,Globigerinoides_ruber,568,617
739137_ex307682_obj00597.jpg,Globigerinoides_ruber,371,335
728809_ex307648_obj00014.jpg,Globigerinoides_ruber,552,593
727870_ex307644_obj00104.jpg,Globigerinoides_ruber,444,469
740125_ex307685_obj00609.jpg,Globigerinoides_ruber,494,530
